LATITUDE,LONGITUDE,FIPS,CITY,COLLISION_SEVERITY,COLLISION_TIME,Income_Category,Median_Household_Income,geometry
34.14670181274414,-117.84600067138672,06037400404,GLENDORA,3,1640,High Income,180757.0,POINT (-117.84600067138672 34.14670181274414)
34.074249267578125,-117.82853698730467,06037401303,SAN DIMAS,3,1200,Middle Income,136019.0,POINT (-117.82853698730467 34.074249267578125)
33.887290954589844,-118.35289001464844,06037604001,LAWNDALE,2,855,Middle Income,77837.0,POINT (-118.35289001464844 33.887290954589844)
33.961181640625,-118.16567230224608,06037534201,BELL GARDENS,3,821,Low Income,54766.0,POINT (-118.16567230224608 33.961181640625)
33.85198974609375,-118.39713287353516,06037621204,REDONDO BEACH,3,1704,Middle Income,107935.0,POINT (-118.39713287353516 33.85198974609375)
33.86336898803711,-118.37906646728516,06037620704,REDONDO BEACH,3,1436,High Income,189095.0,POINT (-118.37906646728516 33.86336898803711)
34.0908317565918,-118.04885864257812,06037432101,TEMPLE CITY,3,1821,Middle Income,130142.0,POINT (-118.04885864257812 34.0908317565918)
34.06990051269531,-118.08190155029295,06037433601,ROSEMEAD,2,1800,Middle Income,73314.0,POINT (-118.08190155029295 34.06990051269531)
33.93252944946289,-118.2041473388672,06037540202,LYNWOOD,3,1650,Low Income,60472.0,POINT (-118.2041473388672 33.93252944946289)
34.413028717041016,-118.51441192626952,06037920314,SANTA CLARITA,3,1510,Middle Income,135795.0,POINT (-118.51441192626952 34.413028717041016)
34.039310455322266,-118.60196685791016,06037800506,MALIBU,3,1415,High Income,217893.0,POINT (-118.60196685791016 34.039310455322266)
34.014949798583984,-117.92182159423828,06037407701,INDUSTRY,3,730,Middle Income,72050.0,POINT (-117.92182159423828 34.014949798583984)
33.76911163330078,-118.18016815185548,06037576601,LONG BEACH,3,1838,Middle Income,69195.0,POINT (-118.18016815185548 33.76911163330078)
33.84696960449219,-118.17684936523438,06037571502,LONG BEACH,3,853,Middle Income,101629.0,POINT (-118.17684936523438 33.84696960449219)
34.46208953857422,-118.48763275146484,06037920020,SANTA CLARITA,3,1911,Middle Income,106648.0,POINT (-118.48763275146484 34.46208953857422)
33.774139404296875,-118.19043731689452,06037576200,LONG BEACH,3,1150,Low Income,54569.0,POINT (-118.19043731689452 33.774139404296875)
34.15306091308594,-118.79956817626952,06037800324,WESTLAKE VILLAGE,3,1715,High Income,158351.0,POINT (-118.79956817626952 34.15306091308594)
33.90665817260742,-118.3374481201172,06037602504,HAWTHORNE,4,2133,Low Income,59634.0,POINT (-118.3374481201172 33.90665817260742)
34.41741180419922,-118.49275970458984,06037920030,SANTA CLARITA,2,1601,Middle Income,131558.0,POINT (-118.49275970458984 34.41741180419922)
33.78984832763672,-118.20173645019533,06037575401,LONG BEACH,3,1840,Low Income,48299.0,POINT (-118.20173645019533 33.78984832763672)
34.09033966064453,-118.35698699951172,06037700102,WEST HOLLYWOOD,4,1500,Middle Income,68628.0,POINT (-118.35698699951172 34.09033966064453)
33.92193984985352,-118.20165252685548,06037540102,LYNWOOD,4,1345,Middle Income,102850.0,POINT (-118.20165252685548 33.92193984985352)
33.93095016479492,-118.34382629394533,06037602003,HAWTHORNE,4,756,Middle Income,69850.0,POINT (-118.34382629394533 33.93095016479492)
33.81892013549805,-118.17198181152344,06037572001,LONG BEACH,4,1556,Middle Income,103578.0,POINT (-118.17198181152344 33.81892013549805)
34.0802116394043,-118.0864028930664,06037481300,ROSEMEAD,4,1050,Middle Income,75549.0,POINT (-118.0864028930664 34.0802116394043)
34.56911087036133,-118.04486846923828,06037910713,PALMDALE,3,813,Middle Income,82917.0,POINT (-118.04486846923828 34.56911087036133)
33.87057113647461,-118.3939208984375,06037621001,HERMOSA BEACH,3,1612,High Income,167260.0,POINT (-118.3939208984375 33.87057113647461)
33.87118148803711,-118.18580627441406,06037570305,LONG BEACH,3,1543,Low Income,58333.0,POINT (-118.18580627441406 33.87118148803711)
33.874691009521484,-118.15998840332033,06037570203,LONG BEACH,4,2138,Low Income,53707.0,POINT (-118.15998840332033 33.874691009521484)
33.968719482421875,-118.09709167480467,06037502603,PICO RIVERA,2,1545,Middle Income,123885.0,POINT (-118.09709167480467 33.968719482421875)
33.96657943725586,-118.15837097167967,06037534102,BELL GARDENS,4,919,Low Income,48229.0,POINT (-118.15837097167967 33.96657943725586)
33.796268463134766,-118.13397979736328,06037574202,LONG BEACH,4,1549,Middle Income,120417.0,POINT (-118.13397979736328 33.796268463134766)
33.8590087890625,-118.37281036376952,06037620704,REDONDO BEACH,4,822,High Income,189095.0,POINT (-118.37281036376952 33.8590087890625)
33.82429122924805,-118.224609375,06037980014,LONG BEACH,4,532,Unknown,,POINT (-118.224609375 33.82429122924805)
33.82434844970703,-118.25926971435548,06037543903,CARSON,3,1400,Middle Income,128125.0,POINT (-118.25926971435548 33.82434844970703)
33.99924087524414,-118.07946014404295,06037500900,PICO RIVERA,3,1819,Low Income,54531.0,POINT (-118.07946014404295 33.99924087524414)
33.97071838378906,-118.10501098632812,06037502602,PICO RIVERA,3,1600,Middle Income,77832.0,POINT (-118.10501098632812 33.97071838378906)
33.80984115600586,-118.19371032714844,06037572202,LONG BEACH,2,746,Middle Income,117270.0,POINT (-118.19371032714844 33.80984115600586)
33.97032165527344,-118.18814849853516,06037533603,BELL,3,1300,Low Income,50036.0,POINT (-118.18814849853516 33.97032165527344)
33.978729248046875,-118.1919403076172,06037533601,BELL,3,1918,Middle Income,66964.0,POINT (-118.1919403076172 33.978729248046875)
33.864070892333984,-118.05467987060548,06037554517,CERRITOS,3,1012,Middle Income,142688.0,POINT (-118.05467987060548 33.864070892333984)
33.78078842163086,-118.15894317626952,06037576903,LONG BEACH,2,502,Middle Income,70932.0,POINT (-118.15894317626952 33.78078842163086)
34.103458404541016,-118.08379364013672,06037480102,SAN GABRIEL,4,1457,Middle Income,114743.0,POINT (-118.08379364013672 34.103458404541016)
33.885650634765625,-118.39598846435548,06037620802,MANHATTAN BEACH,3,734,High Income,181518.0,POINT (-118.39598846435548 33.885650634765625)
34.115970611572266,-117.90754699707033,06037404302,AZUSA,3,1554,Middle Income,86063.0,POINT (-117.90754699707033 34.115970611572266)
34.11798858642578,-117.90770721435548,06037404402,AZUSA,3,1407,Middle Income,96392.0,POINT (-117.90770721435548 34.11798858642578)
34.080169677734375,-118.09081268310548,06037481404,SAN GABRIEL,3,913,Middle Income,74183.0,POINT (-118.09081268310548 34.080169677734375)
34.004661560058594,-118.40982055664062,06037702700,CULVER CITY,4,740,High Income,171875.0,POINT (-118.40982055664062 34.004661560058594)
33.81346893310547,-118.19589996337892,06037572201,LONG BEACH,2,1436,Middle Income,77353.0,POINT (-118.19589996337892 33.81346893310547)
34.08264923095703,-118.0677490234375,06037432202,ROSEMEAD,3,1321,Middle Income,81528.0,POINT (-118.0677490234375 34.08264923095703)
33.90190887451172,-118.34178161621094,06037603703,HAWTHORNE,2,1006,Middle Income,122609.0,POINT (-118.34178161621094 33.90190887451172)
34.133159637451165,-117.97743988037108,06037430101,DUARTE,3,1950,Low Income,60583.0,POINT (-117.97743988037108 34.133159637451165)
34.407020568847656,-118.46240997314452,06037920042,SANTA CLARITA,3,1730,Middle Income,125909.0,POINT (-118.46240997314452 34.407020568847656)
33.902061462402344,-118.34664916992188,06037603801,LAWNDALE,4,1906,Middle Income,75417.0,POINT (-118.34664916992188 33.902061462402344)
34.090789794921875,-117.88133239746094,06037406101,COVINA,3,1447,Middle Income,83636.0,POINT (-117.88133239746094 34.090789794921875)
33.83158874511719,-118.2563705444336,06037543903,CARSON,4,1825,Middle Income,128125.0,POINT (-118.2563705444336 33.83158874511719)
34.0966682434082,-118.06777954101562,06037432002,TEMPLE CITY,3,1556,Middle Income,90991.0,POINT (-118.06777954101562 34.0966682434082)
33.768508911132805,-118.17562866210938,06037576601,LONG BEACH,3,1917,Middle Income,69195.0,POINT (-118.17562866210938 33.768508911132805)
34.10398864746094,-117.80706024169922,06037400304,SAN DIMAS,3,1930,Middle Income,90078.0,POINT (-117.80706024169922 34.10398864746094)
34.062801361083984,-118.05789947509766,06037433506,SOUTH EL MONTE,3,1622,Low Income,47230.0,POINT (-118.05789947509766 34.062801361083984)
33.86037826538086,-118.14704132080078,06037570100,LAKEWOOD,3,1431,Middle Income,103227.0,POINT (-118.14704132080078 33.86037826538086)
34.00653839111328,-117.84536743164062,06037403328,DIAMOND BAR,3,1720,Middle Income,102853.0,POINT (-117.84536743164062 34.00653839111328)
33.91638946533203,-118.33226013183594,06037602513,HAWTHORNE,3,1647,Middle Income,65896.0,POINT (-118.33226013183594 33.91638946533203)
34.603618621826165,-118.14756011962892,06037910218,PALMDALE,3,1615,Middle Income,78560.0,POINT (-118.14756011962892 34.603618621826165)
33.86085891723633,-118.39866638183594,06037621104,HERMOSA BEACH,4,1838,Middle Income,132366.0,POINT (-118.39866638183594 33.86085891723633)
33.88373947143555,-118.37860870361328,06037620501,REDONDO BEACH,4,2055,High Income,162674.0,POINT (-118.37860870361328 33.88373947143555)
33.832061767578125,-118.16443634033205,06037571900,LONG BEACH,2,1429,Middle Income,128289.0,POINT (-118.16443634033205 33.832061767578125)
34.075321197509766,-118.3984832763672,06037700600,BEVERLY HILLS,4,1403,High Income,227382.0,POINT (-118.3984832763672 34.075321197509766)
33.85585021972656,-118.39051818847656,06037621104,HERMOSA BEACH,4,1646,Middle Income,132366.0,POINT (-118.39051818847656 33.85585021972656)
33.77294921875,-118.11952972412108,06037577605,LONG BEACH,3,1151,Middle Income,123986.0,POINT (-118.11952972412108 33.77294921875)
33.86273956298828,-118.39459228515624,06037621104,HERMOSA BEACH,3,1808,Middle Income,132366.0,POINT (-118.39459228515624 33.86273956298828)
33.791259765625,-118.18067932128906,06037573202,LONG BEACH,3,1439,Middle Income,78771.0,POINT (-118.18067932128906 33.791259765625)
34.09075927734375,-118.373291015625,06037700300,WEST HOLLYWOOD,2,850,Middle Income,100454.0,POINT (-118.373291015625 34.09075927734375)
33.7724609375,-118.19969940185548,06037575901,LONG BEACH,3,1541,Low Income,57404.0,POINT (-118.19969940185548 33.7724609375)
33.85987091064453,-118.12510681152344,06037570800,LAKEWOOD,3,1315,Middle Income,122357.0,POINT (-118.12510681152344 33.85987091064453)
33.89112091064453,-118.40933990478516,06037620303,MANHATTAN BEACH,3,2040,High Income,202875.0,POINT (-118.40933990478516 33.89112091064453)
34.05924987792969,-117.99629974365234,06037407002,INDUSTRY,2,1635,Middle Income,105508.0,POINT (-117.99629974365234 34.05924987792969)
33.930938720703125,-118.35256958007812,06037602103,HAWTHORNE,2,1550,Low Income,36390.0,POINT (-118.35256958007812 33.930938720703125)
34.19355010986328,-118.19394683837892,06037460700,LA CANADA-FLINTRIDGE,3,1015,High Income,196471.0,POINT (-118.19394683837892 34.19355010986328)
34.06700134277344,-118.40872192382812,06037701000,BEVERLY HILLS,3,1657,Middle Income,139340.0,POINT (-118.40872192382812 34.06700134277344)
34.57946014404297,-118.10752868652344,06037910501,PALMDALE,3,2130,Low Income,34192.0,POINT (-118.10752868652344 34.57946014404297)
33.972469329833984,-118.13294219970705,06037534002,BELL GARDENS,4,1309,Middle Income,80500.0,POINT (-118.13294219970705 33.972469329833984)
34.10149002075195,-117.7697982788086,06037401500,LA VERNE,3,1554,Middle Income,92708.0,POINT (-117.7697982788086 34.10149002075195)
33.902061462402344,-118.34400177001952,06037603801,LAWNDALE,4,2014,Middle Income,75417.0,POINT (-118.34400177001952 33.902061462402344)
34.151470184326165,-118.6553192138672,06037800204,CALABASAS,2,1819,High Income,180375.0,POINT (-118.6553192138672 34.151470184326165)
34.09906005859375,-118.09098052978516,06037481102,SAN GABRIEL,3,1659,Middle Income,81442.0,POINT (-118.09098052978516 34.09906005859375)
33.87171173095703,-118.15998077392578,06037570502,LONG BEACH,2,646,Middle Income,99038.0,POINT (-118.15998077392578 33.87171173095703)
34.11391830444336,-117.82884979248048,06037401202,GLENDORA,4,2101,Middle Income,107750.0,POINT (-117.82884979248048 34.11391830444336)
33.88727951049805,-118.36096954345705,06037604001,LAWNDALE,3,1200,Middle Income,77837.0,POINT (-118.36096954345705 33.88727951049805)
34.439430236816406,-118.51534271240234,06037920044,SANTA CLARITA,4,1530,Middle Income,102500.0,POINT (-118.51534271240234 34.439430236816406)
33.8601188659668,-118.39434814453124,06037621104,HERMOSA BEACH,3,1905,Middle Income,132366.0,POINT (-118.39434814453124 33.8601188659668)
33.78078842163086,-118.15242004394533,06037576903,LONG BEACH,4,820,Middle Income,70932.0,POINT (-118.15242004394533 33.78078842163086)
33.77170944213867,-118.15785217285156,06037576802,LONG BEACH,4,1240,Middle Income,98456.0,POINT (-118.15785217285156 33.77170944213867)
34.001258850097656,-118.08406066894533,06037500700,PICO RIVERA,2,10,Middle Income,90761.0,POINT (-118.08406066894533 34.001258850097656)
34.437599182128906,-118.53279876708984,06037920112,SANTA CLARITA,4,1405,Middle Income,118173.0,POINT (-118.53279876708984 34.437599182128906)
34.06800079345703,-118.097900390625,06037482303,ROSEMEAD,4,1810,Middle Income,67000.0,POINT (-118.097900390625 34.06800079345703)
33.78984832763672,-118.16764831542967,06037573300,LONG BEACH,4,1350,Low Income,51467.0,POINT (-118.16764831542967 33.78984832763672)
34.079769134521484,-118.099609375,06037481401,SAN GABRIEL,3,1754,Middle Income,83512.0,POINT (-118.099609375 34.079769134521484)
33.79922866821289,-118.19612884521484,06037573102,LONG BEACH,3,1748,Middle Income,112054.0,POINT (-118.19612884521484 33.79922866821289)
34.70037841796875,-118.12542724609376,06037900606,LANCASTER,3,1520,Low Income,47161.0,POINT (-118.12542724609376 34.70037841796875)
34.07809066772461,-117.8132095336914,06037401304,SAN DIMAS,3,1330,Middle Income,134516.0,POINT (-117.8132095336914 34.07809066772461)
34.55792999267578,-118.10310363769533,06037910707,PALMDALE,3,1545,Middle Income,69507.0,POINT (-118.10310363769533 34.55792999267578)
34.0843505859375,-118.38388061523438,06037700400,WEST HOLLYWOOD,3,815,Middle Income,97320.0,POINT (-118.38388061523438 34.0843505859375)
33.98202133178711,-118.09815979003906,06037502500,PICO RIVERA,4,1334,Middle Income,91563.0,POINT (-118.09815979003906 33.98202133178711)
34.5594482421875,-118.08495330810548,06037910608,PALMDALE,3,1128,Middle Income,71384.0,POINT (-118.08495330810548 34.5594482421875)
33.99964904785156,-118.07935333251952,06037500402,PICO RIVERA,3,1,Middle Income,66940.0,POINT (-118.07935333251952 33.99964904785156)
33.8189811706543,-118.19593811035156,06037577900,LONG BEACH,1,1520,Middle Income,84598.0,POINT (-118.19593811035156 33.8189811706543)
34.051048278808594,-117.76738739013672,06037402501,POMONA,1,1642,Low Income,57206.0,POINT (-117.76738739013672 34.051048278808594)
34.02204895019531,-117.8108367919922,06037403319,DIAMOND BAR,3,1620,Middle Income,82554.0,POINT (-117.8108367919922 34.02204895019531)
34.418701171875,-118.50692749023438,06037920314,SANTA CLARITA,3,2020,Middle Income,135795.0,POINT (-118.50692749023438 34.418701171875)
33.87453842163086,-118.4003677368164,06037621001,HERMOSA BEACH,3,730,High Income,167260.0,POINT (-118.4003677368164 33.87453842163086)
33.967498779296875,-118.18299865722656,06037534405,CUDAHY,3,2015,Low Income,54523.0,POINT (-118.18299865722656 33.967498779296875)
33.83161163330078,-118.38944244384766,06037621324,REDONDO BEACH,3,1029,Middle Income,114826.0,POINT (-118.38944244384766 33.83161163330078)
33.79349136352539,-118.19374084472656,06037573004,LONG BEACH,3,300,Low Income,58168.0,POINT (-118.19374084472656 33.79349136352539)
33.90916061401367,-118.23902893066406,06037541300,COMPTON,4,625,Middle Income,94053.0,POINT (-118.23902893066406 33.90916061401367)
33.782718658447266,-118.212158203125,06037980011,LONG BEACH,4,1220,Unknown,,POINT (-118.212158203125 33.782718658447266)
33.774368286132805,-118.1328582763672,06037577606,LONG BEACH,2,1510,Middle Income,136094.0,POINT (-118.1328582763672 33.774368286132805)
34.06996154785156,-118.15178680419922,06037481901,ALHAMBRA,3,1031,Middle Income,119110.0,POINT (-118.15178680419922 34.06996154785156)
34.09872817993164,-118.14122009277344,06037480400,ALHAMBRA,3,1633,Middle Income,90580.0,POINT (-118.14122009277344 34.09872817993164)
33.8690299987793,-118.37481689453124,06037620701,REDONDO BEACH,2,1517,High Income,176613.0,POINT (-118.37481689453124 33.8690299987793)
33.78984832763672,-118.21048736572266,06037578000,LONG BEACH,3,2312,Low Income,59141.0,POINT (-118.21048736572266 33.78984832763672)
33.78263092041016,-118.19322204589844,06037575402,LONG BEACH,3,1448,Middle Income,69097.0,POINT (-118.19322204589844 33.78263092041016)
34.02742004394531,-117.85616302490234,06037403404,WALNUT,3,815,Middle Income,141591.0,POINT (-117.85616302490234 34.02742004394531)
33.80438995361328,-118.20240020751952,06037572202,LONG BEACH,3,1518,Middle Income,117270.0,POINT (-118.20240020751952 33.80438995361328)
33.84693145751953,-118.19101715087892,06037571703,LONG BEACH,4,1000,Unknown,,POINT (-118.19101715087892 33.84693145751953)
33.800750732421875,-118.18718719482422,06037573201,LONG BEACH,3,1320,Low Income,54132.0,POINT (-118.18718719482422 33.800750732421875)
33.88753890991211,-118.3808364868164,06037620400,MANHATTAN BEACH,4,1000,High Income,175469.0,POINT (-118.3808364868164 33.88753890991211)
34.02204132080078,-117.81092071533205,06037403319,DIAMOND BAR,3,1815,Middle Income,82554.0,POINT (-117.81092071533205 34.02204132080078)
34.37997055053711,-118.53958892822266,06037920340,SANTA CLARITA,3,1535,Middle Income,101750.0,POINT (-118.53958892822266 34.37997055053711)
33.84244918823242,-118.07218933105467,06037555105,LAKEWOOD,2,1327,Middle Income,108085.0,POINT (-118.07218933105467 33.84244918823242)
34.071250915527344,-118.12880706787108,06037481605,ALHAMBRA,4,1312,Middle Income,88542.0,POINT (-118.12880706787108 34.071250915527344)
34.069549560546875,-118.40667724609376,06037700801,BEVERLY HILLS,2,1736,Middle Income,81438.0,POINT (-118.40667724609376 34.069549560546875)
34.117919921875,-118.0688934326172,06037480012,TEMPLE CITY,3,1748,Middle Income,104097.0,POINT (-118.0688934326172 34.117919921875)
34.37897872924805,-118.527099609375,06037920341,SANTA CLARITA,1,1240,Low Income,65382.0,POINT (-118.527099609375 34.37897872924805)
33.78260040283203,-118.16657257080078,06037575102,LONG BEACH,4,1623,Low Income,47875.0,POINT (-118.16657257080078 33.78260040283203)
33.774139404296875,-118.18939208984376,06037576200,LONG BEACH,3,30,Low Income,54569.0,POINT (-118.18939208984376 33.774139404296875)
33.982601165771484,-118.0947036743164,06037500800,PICO RIVERA,2,2155,Middle Income,114310.0,POINT (-118.0947036743164 33.982601165771484)
33.962589263916016,-118.18028259277344,06037534405,CUDAHY,2,1715,Low Income,54523.0,POINT (-118.18028259277344 33.962589263916016)
34.043899536132805,-118.03179931640624,06037434004,SOUTH EL MONTE,3,1405,Middle Income,105663.0,POINT (-118.03179931640624 34.043899536132805)
34.0908317565918,-118.36570739746094,06037700200,WEST HOLLYWOOD,4,1930,Middle Income,93431.0,POINT (-118.36570739746094 34.0908317565918)
33.86648941040039,-118.16864013671876,06037570502,LONG BEACH,3,2045,Middle Income,99038.0,POINT (-118.16864013671876 33.86648941040039)
33.881351470947266,-118.21769714355467,06037543203,COMPTON,3,430,Low Income,43531.0,POINT (-118.21769714355467 33.881351470947266)
34.00774002075195,-118.41555786132812,06037702802,CULVER CITY,3,2010,Middle Income,106786.0,POINT (-118.41555786132812 34.00774002075195)
34.02017974853516,-118.38803863525392,06037702400,CULVER CITY,4,1543,Middle Income,150909.0,POINT (-118.38803863525392 34.02017974853516)
33.890968322753906,-118.35285186767578,06037603902,LAWNDALE,3,1430,Middle Income,74531.0,POINT (-118.35285186767578 33.890968322753906)
33.77635955810547,-118.19580841064452,06037575802,LONG BEACH,4,1145,Low Income,54591.0,POINT (-118.19580841064452 33.77635955810547)
33.976028442382805,-118.20262908935548,06037533602,BELL,3,1118,Low Income,59846.0,POINT (-118.20262908935548 33.976028442382805)
33.990909576416016,-118.39396667480467,06037702600,CULVER CITY,3,1718,Middle Income,133194.0,POINT (-118.39396667480467 33.990909576416016)
33.78813171386719,-118.17086791992188,06037575202,LONG BEACH,4,1946,Low Income,59559.0,POINT (-118.17086791992188 33.78813171386719)
33.76691055297852,-118.16979217529295,06037576602,LONG BEACH,3,936,Middle Income,88268.0,POINT (-118.16979217529295 33.76691055297852)
33.76544189453125,-118.1755828857422,06037576601,LONG BEACH,4,750,Middle Income,69195.0,POINT (-118.1755828857422 33.76544189453125)
33.75379180908203,-118.1072006225586,06037577604,LONG BEACH,3,1950,Middle Income,108571.0,POINT (-118.1072006225586 33.75379180908203)
33.88103103637695,-118.16002655029295,06037570203,LONG BEACH,4,1808,Low Income,53707.0,POINT (-118.16002655029295 33.88103103637695)
33.78985977172852,-118.19107818603516,06037573002,LONG BEACH,4,2357,Low Income,59560.0,POINT (-118.19107818603516 33.78985977172852)
33.832218170166016,-118.09893035888672,06037573700,LONG BEACH,4,2130,Middle Income,143117.0,POINT (-118.09893035888672 33.832218170166016)
33.767288208007805,-118.16790008544922,06037576602,LONG BEACH,4,504,Middle Income,88268.0,POINT (-118.16790008544922 33.767288208007805)
34.13344955444336,-117.90244293212892,06037400602,AZUSA,3,1532,Middle Income,85369.0,POINT (-117.90244293212892 34.13344955444336)
33.800758361816406,-118.19164276123048,06037573101,LONG BEACH,4,1718,Middle Income,70795.0,POINT (-118.19164276123048 33.800758361816406)
33.78261947631836,-118.17633819580078,06037575201,LONG BEACH,4,1816,Low Income,51444.0,POINT (-118.17633819580078 33.78261947631836)
33.84878921508789,-118.38246917724608,06037621201,REDONDO BEACH,3,330,High Income,160201.0,POINT (-118.38246917724608 33.84878921508789)
33.8743896484375,-118.1861572265625,06037570305,LONG BEACH,4,1951,Low Income,58333.0,POINT (-118.1861572265625 33.8743896484375)
33.78984832763672,-118.13890838623048,06037574902,LONG BEACH,3,915,Middle Income,85933.0,POINT (-118.13890838623048 33.78984832763672)
33.78139877319336,-118.195068359375,06037575802,LONG BEACH,3,1730,Low Income,54591.0,POINT (-118.195068359375 33.78139877319336)
33.9792594909668,-118.18840026855467,06037533601,BELL,3,1319,Middle Income,66964.0,POINT (-118.18840026855467 33.9792594909668)
33.87466049194336,-118.16869354248048,06037570202,LONG BEACH,4,0,Middle Income,83333.0,POINT (-118.16869354248048 33.87466049194336)
33.7575798034668,-118.11316680908205,06037577604,LONG BEACH,4,1634,Middle Income,108571.0,POINT (-118.11316680908205 33.7575798034668)
33.760719299316406,-118.13591766357422,06037577300,LONG BEACH,3,1201,Middle Income,108771.0,POINT (-118.13591766357422 33.760719299316406)
33.76776123046875,-118.17147827148438,06037576602,LONG BEACH,3,30,Middle Income,88268.0,POINT (-118.17147827148438 33.76776123046875)
33.907588958740234,-118.2392120361328,06037541300,COMPTON,4,1148,Middle Income,94053.0,POINT (-118.2392120361328 33.907588958740234)
33.77532958984375,-118.12271118164062,06037574800,LONG BEACH,4,1630,Middle Income,92214.0,POINT (-118.12271118164062 33.77532958984375)
33.78260040283203,-118.19239044189452,06037575402,LONG BEACH,2,1741,Middle Income,69097.0,POINT (-118.19239044189452 33.78260040283203)
33.77532958984375,-118.13719177246094,06037577000,LONG BEACH,3,2146,Middle Income,83329.0,POINT (-118.13719177246094 33.77532958984375)
33.797119140625,-118.18939208984376,06037573101,LONG BEACH,4,1948,Middle Income,70795.0,POINT (-118.18939208984376 33.797119140625)
33.788040161132805,-118.16980743408205,06037575202,LONG BEACH,4,2347,Low Income,59559.0,POINT (-118.16980743408205 33.788040161132805)
33.761871337890625,-118.18936157226562,06037576001,LONG BEACH,3,1813,Middle Income,107787.0,POINT (-118.18936157226562 33.761871337890625)
33.77896881103516,-118.1775131225586,06037576401,LONG BEACH,3,1034,Low Income,63015.0,POINT (-118.1775131225586 33.77896881103516)
33.78261184692383,-118.1719970703125,06037575202,LONG BEACH,2,1238,Low Income,59559.0,POINT (-118.1719970703125 33.78261184692383)
33.762359619140625,-118.14048004150392,06037577400,LONG BEACH,3,741,Middle Income,119911.0,POINT (-118.14048004150392 33.762359619140625)
33.769371032714844,-118.20417022705078,06037576001,LONG BEACH,3,1546,Middle Income,107787.0,POINT (-118.20417022705078 33.769371032714844)
33.77896881103516,-118.18123626708984,06037576302,LONG BEACH,4,800,Low Income,56389.0,POINT (-118.18123626708984 33.77896881103516)
33.79386138916016,-118.12532806396484,06037574901,LONG BEACH,3,1745,Middle Income,153304.0,POINT (-118.12532806396484 33.79386138916016)
33.807640075683594,-118.15135955810548,06037980018,LONG BEACH,3,1232,Unknown,,POINT (-118.15135955810548 33.807640075683594)
33.857791900634766,-118.1598892211914,06037570603,LONG BEACH,3,1525,Low Income,47656.0,POINT (-118.1598892211914 33.857791900634766)
33.77050018310547,-118.18504333496094,06037576200,LONG BEACH,4,1532,Low Income,54569.0,POINT (-118.18504333496094 33.77050018310547)
33.90367889404297,-118.1914291381836,06037542104,COMPTON,2,1100,Middle Income,71283.0,POINT (-118.1914291381836 33.90367889404297)
33.903411865234375,-118.21817779541016,06037541603,COMPTON,4,1854,Middle Income,69297.0,POINT (-118.21817779541016 33.903411865234375)
33.785789489746094,-118.18504333496094,06037575300,LONG BEACH,3,1730,Low Income,38688.0,POINT (-118.18504333496094 33.785789489746094)
33.827590942382805,-118.09803771972656,06037573800,LONG BEACH,3,740,Middle Income,115250.0,POINT (-118.09803771972656 33.827590942382805)
33.8768310546875,-118.20352172851562,06037570403,LONG BEACH,2,1518,Middle Income,69456.0,POINT (-118.20352172851562 33.8768310546875)
34.13603973388672,-117.86927795410156,06037401002,GLENDORA,3,2153,Middle Income,87634.0,POINT (-117.86927795410156 34.13603973388672)
33.891090393066406,-118.3449935913086,06037603802,LAWNDALE,3,745,Middle Income,84735.0,POINT (-118.3449935913086 33.891090393066406)
33.78987121582031,-118.19239044189452,06037573002,LONG BEACH,2,7,Low Income,59560.0,POINT (-118.19239044189452 33.78987121582031)
33.78985977172852,-118.17091369628906,06037573300,LONG BEACH,2,2145,Low Income,51467.0,POINT (-118.17091369628906 33.78985977172852)
33.94364929199219,-118.34393310546876,06037601801,INGLEWOOD,3,1819,Low Income,56786.0,POINT (-118.34393310546876 33.94364929199219)
34.040550231933594,-117.79814910888672,06037409000,POMONA,3,1553,Middle Income,76875.0,POINT (-117.79814910888672 34.040550231933594)
34.062068939208984,-117.76344299316406,06037402304,POMONA,3,1711,Low Income,46199.0,POINT (-117.76344299316406 34.062068939208984)
34.068721771240234,-117.75209808349608,06037402303,POMONA,4,1654,Middle Income,68389.0,POINT (-117.75209808349608 34.068721771240234)
34.066978454589844,-117.71925354003906,06037402706,POMONA,3,915,Middle Income,104500.0,POINT (-117.71925354003906 34.066978454589844)
34.0625114440918,-118.1105728149414,06037482202,MONTEREY PARK,3,1402,Middle Income,67712.0,POINT (-118.1105728149414 34.0625114440918)
33.9658317565918,-118.3638916015625,06037601401,INGLEWOOD,4,330,Low Income,56908.0,POINT (-118.3638916015625 33.9658317565918)
34.06214904785156,-117.75907135009766,06037402304,POMONA,3,2300,Low Income,46199.0,POINT (-117.75907135009766 34.06214904785156)
33.945438385009766,-118.32920074462892,06037600602,INGLEWOOD,4,1019,Low Income,65129.0,POINT (-118.32920074462892 33.945438385009766)
34.081241607666016,-118.05194854736328,06037432802,EL MONTE,4,1,Low Income,59861.0,POINT (-118.05194854736328 34.081241607666016)
33.95698165893555,-118.22789001464844,06037535603,SOUTH GATE,3,748,Low Income,62930.0,POINT (-118.22789001464844 33.95698165893555)
33.936771392822266,-118.32646942138672,06037604200,INGLEWOOD,4,1036,Middle Income,74819.0,POINT (-118.32646942138672 33.936771392822266)
34.05978012084961,-118.01329040527344,06037433302,EL MONTE,3,1749,Low Income,61210.0,POINT (-118.01329040527344 34.05978012084961)
